round,player_id,name,positions,price,score,break_even
10,504714,Bronson Xerri,5,438000,17,32
10,501744,Bunty Afoa,2,280000,21,
10,100008787,Cameron Bukowski,1,230000,,24
10,500180,Cameron McInnes,2,567000,37,79
10,501459,Cameron Munster,4,539000,53,55
10,504176,Cameron Murray,2,605000,60,62
10,504294,Campbell Graham,5/6,448000,41,20
10,100011678,Casey McLean,5,556000,38,38
10,506851,Chanel Harris-Tavita,4,463000,,4
10,100006434,Charlie Guymer,3,370000,28,27
10,501559,Charnze Nicoll-Klokstad,6,470000,,44
10,100007297,Chevy Stewart,6,237000,,27
10,100001349,Chris Randall,1/2,486000,57,34
10,100003194,Christian Tuipulotu,6,365000,12,57
10,100000346,Clayton Faulalo,6,409000,35,14
10,500729,Clinton Gutherson,6,379000,14,51
10,100011256,Cody Hopwood,2,231000,,23
10,509404,Cody Ramsey,6,235000,33,29
10,500611,Cody Walker,4,444000,29,14
10,500405,Coen Hess,2,451000,29,12
10,507949,Connelly Lemuelu,3,599000,47,57
10,502015,Connor Tracey,6,403000,12,62
10,503327,Connor Watson,1/2,470000,28,67
10,100014512,Cooper Bai,2,430000,28,-16
10,100013815,Cooper Clarke,2,398000,56,3
10,506018,Corey Horsburgh,2,585000,68,22
10,500406,Corey Jensen,2,474000,,22
10,503341,Corey Waddell,2/3,379000,,27
10,506492,Cory Paix,1,454000,50,17
10,507645,Daine Laurie,6,473000,23,16
10,500532,Dallin Watene-Zelezniak,6,448000,,23
10,500024,Daly Cherry-Evans,4,628000,46,46
10,501600,Damien Cook,1,640000,45,54
10,500043,Dane Gagai,5,526000,20,80
10,100004700,Daniel Atkinson,4,469000,,30
10,500002,Daniel Tupou,6,463000,38,21
10,100015592,David Fale,5,265000,,7
10,506482,David Fifita,3,519000,,26
10,509444,Davvy Moale,2,256000,21,30
10,100007650,Deine Mariner,6,389000,,34
10,100013336,Demitric Vaimauga,3,422000,,10
10,100008071,Dominic Young,6,461000,73,72
10,505626,Dylan Brown,4,615000,39,-8
10,503340,Dylan Edwards,6,682000,50,31
10,100006243,Dylan Egan,3,616000,36,
10,505582,Dylan Lucas,3,692000,47,54
10,500083,Dylan Walker,2,402000,16,52
10,100015584,Eddie Ieremia-Toeava,3,360000,,16
10,509842,Edward Kosi,6,300000,6,
10,504678,Egan Butcher,3,400000,13,52
10,100014185,Elijah Salesa-Leaumoana,3,238000,,26
10,504426,Emre Guler,2,470000,28,35
10,504372,Enari Tuala,6/5,549000,26,25
10,503685,Erin Clark,2,672000,,29
10,506153,Ethan Bullemor,2,453000,25,28
10,100003925,Ethan Sanders,4,529000,57,13
10,100006524,Ethan Strange,4,569000,66,28
10,500441,Euan Aitken,3/5,571000,63,53
10,100004534,Ezra Mam,4,475000,15,43
10,100006826,Faaletino Tavana,6,237000,,20
10,500598,Felise Kaufusi,2,282000,9,35
10,504006,Fetalaiga Pauga,5/6,374000,,24
10,100008414,Fletcher Hunt,6,493000,2,26
10,100006482,Fletcher Sharpe,4,466000,35,69
10,100004194,Fonua Pole,2,410000,29,16
10,100013721,Francis Manuleleua,3,274000,,10
10,500264,Francis Molo,2,373000,16,34
10,504830,Freddy Lussick,1,379000,52,-14
10,504371,Gehamat Shibasaki,5,303000,25,41
10,507987,Grant Anderson,6,371000,,54
10,504325,Greg Marzhew,6,456000,116,15
10,100004869,Griffin Neame,2,320000,34,27
10,501290,Hame Sele,2,358000,,14
10,100006241,Hamish Stewart,2,633000,50,32
10,100001936,Hamiso Tabuai-Fidow,6,624000,40,44
10,505612,Harrison Edwards,2,421000,,54
10,506220,Harrison Graham,1,357000,,20
10,505904,Harry Grant,1,644000,88,32
10,100006687,Harry Hayes,2,481000,35,56
10,508033,Haumole Olakau'atu,3,726000,51,24
10,100011291,Hayden Buchanan,5,334000,,38
10,505828,Hayze Perham,6,243000,,15
10,100013780,Heamasi Makasini,5/6,327000,,34
10,100006657,Heath Mason,6,250000,32,
10,100001946,Heilum Luki,3,644000,61,47
10,508300,Herbie Farnworth,5,890000,40,36
10,507815,Hohepa Puru,2,244000,,24
10,504074,Hudson Young,3,745000,52,47
10,100013692,Hugo Peel,6,230000,11,23
10,509599,Hugo Savala,4,401000,46,16
10,500534,Isaah Yeo,2,755000,42,33
10,100006093,Isaiah Iongi,6,544000,,40
10,505976,Isaiah Papali'i,2/3,597000,61,51
10,100006258,Isaiya Katoa,4,618000,42,38
10,509467,Izack Tago,5,487000,22,26
10,507648,J'maine Hopgood,2,560000,,70
10,100007515,Jack Bostock,6,437000,45,4
10,502695,Jack Cogger,4,230000,,65
10,500619,Jack De Belin,2,449000,31,55
10,500170,Jack Gosiewski,3,386000,29,8
10,503336,Jack Hetherington,2,239000,,24
10,100004865,Jack Howarth,5,422000,24,19
10,100009111,Jack Underhill,2,230000,,
10,500339,Jack Wighton,4/5,317000,,37
10,502363,Jack Williams,2/3,611000,60,43
10,505423,Jackson Ford,2,868000,,3
10,509494,Jackson Shereb,3,230000,12,
10,100011655,Jacob Halangahu,3,278000,10,51
10,100004133,Jacob Kiraz,5/6,514000,,57
10,100012134,Jacob Laban,3,284000,,46
10,503449,Jacob Liddle,1,432000,,43
10,507878,Jacob Preston,3,669000,44,33
10,503523,Jacob Saifiti,2,485000,46,72
10,504301,Jaeman Salmon,2,443000,50,20
10,100012669,Jahream Bula,6,549000,,34
10,500826,Jahrome Hughes,4,645000,67,69
10,505987,Jaiyden Hunt,2,248000,,24
10,505643,Jake Averillo,5,626000,,40
10,505894,Jake Clifford,4,661000,64,72
10,508629,Jake Simpkin,1,440000,18,27
10,500751,Jake Trbojevic,2,415000,40,25
10,501280,Jake Turpin,1,262000,,12
10,501175,Jamal Fogarty,4,720000,,14
10,502014,Jamayne Isaako,6,592000,104,54
10,502580,James Fisher-Harris,2,588000,,39
10,100007619,James Schiller,6,402000,,43
10,500663,James Tedesco,6,744000,80,8
10,100006585,Jamie Humphreys,4,448000,,43
10,504121,Jarome Luai,4,516000,34,53
10,507670,Jason Saab,6,261000,21,22
10,500301,Jason Taumalolo,2,505000,50,20
10,100008940,Jaxon Purdue,4/5,490000,48,64
10,500150,Jayden Berrell,1,250000,,
10,502016,Jayden Brailey,1,236000,22,13
10,100001622,Jayden Campbell,4,805000,33,66
10,507928,Jayden Sullivan,4,230000,,50
10,503528,Jaydn Su'A,3,653000,,81
10,100006861,Jaylan De Groot,6,244000,,23
10,100012912,Jed Stuart,6,251000,23,29
10,505684,Jensen Taumoepeau,6,230000,21,
10,100013303,Jeral Skelton,6,418000,,26
10,100006109,Jeremiah Nanai,3,428000,,43
10,502511,Jeremy Marshall-King,1,620000,35,
10,100008236,Jermaine McEwen,3,496000,53,45
10,505889,Jesse Arthars,6,381000,21,32
10,100004272,Jesse Colquhoun,2,530000,40,25
10,502072,Jesse Ramien,5,482000,,66
10,100004407,Joash Papalii,6,307000,52,-4
10,505701,Jock Madden,4,490000,47,29
10,100008216,Joe Chan,3,459000,31,82
10,100006817,Joe Roddy,3,258000,,13
10,100011351,Joey Walsh,4,273000,54,-1
10,100008220,Jojo Fifita,5/6,557000,37,5
10,509524,Jonah Pezet,4,343000,,28
10,100011328,Jonathan Sua,6,274000,12,-2
10,100001736,Jordan Riki,3,698000,42,38
10,509558,Jordan Samrani,5,295000,64,29
10,500555,Joseph Tapine,2,650000,60,26
10,501351,Josh Addo-Carr,6,410000,53,36
10,504712,Josh Curran,2/3,332000,13,41
10,100006630,Josh Feledy,5,269000,,32
10,503533,Josh Kerr,3,322000,28,38
10,501247,Josh King,2,508000,40,11
10,500973,Josh Papalii,2,350000,,43
10,100010891,Josh Patston,3,256000,17,12
10,505142,Josh Rogers,4,306000,,0
10,100006683,Josiah Karapani,6,398000,9,25
10,500687,Junior Paulo,2,465000,38,35
10,100009148,Jye Gray,6,499000,55,47
10,508649,KL Iro,5,605000,53,-3
10,100011297,Kade Reed,4,230000,37,29
10,507846,Kaeo Weekes,6,535000,40,29
10,506555,Kai O'Donnell,3,321000,,24
10,100008107,Kai Pearce-Paul,3,740000,69,63
10,100012039,Kaiden Lahrs,2,243000,,23
10,504144,Kalani Going,2,230000,,33
10,504870,Kalyn Ponga,6,666000,85,24
10,100009209,Keano Kini,6,601000,65,42
10,504174,Keaon Koloamatangi,2,547000,28,55
10,506628,Kelma Tuilagi,3,605000,29,42
10,507965,Kitione Kautoga,3,571000,,25
10,100010109,Klese Haas,2/3,402000,31,34
10,506567,Kobe Hetherington,2,412000,,49
10,500265,Kodi Nikorima,4,414000,58,33
10,508009,Kotoni Staggs,5,538000,,65
10,100007811,Kulikefu Finefeuiaki,3,707000,36,43
10,500992,Kurt Capewell,3/5,473000,,21
10,100005899,Kurt Donoghoe,1/2,472000,,75
10,500601,Kurt Mann,2,341000,,44
10,505648,Kurtis Morrin,2,339000,20,7
10,504363,Kyle Flanagan,4,395000,,40
10,100007336,Lachlan Galvin,4,668000,44,20
10,506446,Lachlan Hubner,2,367000,32,22
10,505564,Lachlan Ilias,4,385000,,18
10,502502,Latrell Mitchell,6/5,919000,,15
10,510485,Latrell Siegwalt,6,230000,55,
10,100006631,Latu Fainu,4,268000,9,50
10,100011191,Lehi Hopoate,6,554000,39,21
10,100013674,Leka Halasima,3,418000,,52
10,100007572,Leo Thompson,2,572000,55,40
10,100009673,Lewis Symonds,3,230000,,18
10,100007929,Liam Henry,2,513000,54,
10,504125,Liam Martin,3,440000,,47
10,100004077,Liam Sutton,4,230000,,
10,501781,Lindsay Collins,2,356000,,58
10,505555,Lindsay Smith,2,452000,34,40
10,507945,Lipoi Hopoi,2,262000,11,36
10,100014137,Loko Pasifiki Tonga,2,341000,34,25
10,505676,Luca Moretti,2,410000,22,2
10,500459,Luciano Leilua,3,648000,,19
10,500646,Luke Brooks,4,455000,53,22
10,501271,Luke Garner,3,413000,29,44
10,100006264,Luke Hanson,4,252000,,0
10,100011335,Luke Laulilii,6,367000,58,21
10,504296,Luke Metcalf,4,581000,,85
10,505633,Luke Sommerton,1,242000,,25
10,100012312,Lyhkan King-Togia,4,378000,27,55
10,509560,Manaia Waitere,5,288000,,9
10,502522,Marata Niukore,2/3,366000,,23
10,502487,Marcelo Montoya,6,331000,,62
10,100018452,Mark Nawaqanitawase,6,553000,,71
10,504298,Mat Croker,2,481000,45,45
10,507925,Mathew Feagai,6,297000,15,44
10,509397,Matt Burton,4,607000,,60
10,505631,Matt Doorey,3,253000,,28
10,500448,Matthew Dufty,6,489000,1,-16
10,500600,Matthew Lodge,2,305000,17,19
10,509757,Matthew Timoko,5,516000,29,33
10,507814,Mavrik Geyer,3,300000,7,
10,504666,Mawene Hiroti,5/6,444000,40,54
10,507924,Max Feagai,5,384000,,40
10,504397,Max King,2,603000,,50
10,100002172,Max Plath,2/1,601000,46,8
10,505414,Mitch Kenny,1,429000,,50
10,501267,Mitchell Barnett,2,506000,,57
10,500485,Mitchell Moses,4,603000,51,35
10,510488,Moala Graham-Taufa,5,230000,,35
10,506278,Moeaki Fotuaika,2,415000,37,42
10,100008673,Morgan Gannon,3,409000,,64
10,505736,Morgan Knowles,2,426000,36,59
10,100006166,Morgan Smithies,2,477000,37,16
10,100018554,Moses Leo,6/5,319000,,56
10,501461,Moses Leota,2,480000,40,23
10,504101,Moses Suli,5,465000,,35
10,508443,Murray Taulagi,6,508000,,35
10,503639,Nat Butcher,2/3,542000,36,20
10,500647,Nathan Brown,2,270000,31,47
10,504120,Nathan Cleary,4,938000,95,55
10,100006390,Naufahu Whyte,2,521000,49,62
10,502490,Nicholas Hynes,4,772000,31,42
10,505537,Nick Meaney,5/6,365000,40,18
10,100006323,Noah Martin,3,575000,,53
10,100010604,Oliver Pascoe,1,324000,77,-1
10,504460,Oregon Kaufusi,2,368000,15,25
10,510366,Oryn Keeley,3,380000,,26
10,100009202,Owen Pattie,1,238000,15,27
10,504079,Pasami Saulo,2,312000,23,18
10,506603,Patrick Carrigan,2,743000,58,24
10,504007,Patrick Herbert,5,312000,24,12
10,100004042,Paul Alamoti,5/6,469000,24,33
10,100006112,Paul Bryan,2,230000,,35
10,504300,Payne Haas,2,779000,,101
10,508307,Peter Hola,2,232000,,32
10,507833,Peter Mamouzelos,1,390000,,51
10,100014541,Phillip Coates,6,230000,,
10,505918,Phillip Sami,5/6,474000,26,22
10,504597,Phoenix Crossland,1,570000,26,39
10,100006928,Preston Conn,3,230000,,30
10,507057,Preston Riki,3,259000,31,10
10,503964,Ray Stone,2,339000,39,26
10,503944,Reece Robson,1,601000,66,28
10,510216,Reece Walsh,6,674000,21,38
10,505460,Reed Mahoney,1,431000,59,8
10,504374,Reuben Cotter,2,561000,42,7
10,503443,Reuben Garrick,5/6,517000,60,19
10,100008243,Robert Toia,5,544000,59,57
10,500005,Roger Tuivasa-Sheck,6,461000,,-8
10,100000365,Ronald Volkman,4,342000,49,-7
10,506086,Ronaldo Mulitalo,6,514000,,
10,500136,Royce Hunt,2,291000,16,20
10,100008396,Ryan Couchman,3,479000,69,-27
10,100003898,Ryley Smith,1,315000,,59
10,100008234,Salesi Foketi,2/3,230000,25,50
10,504065,Sam McIntyre,2/3,354000,46,60
10,100006424,Sam Tuivaiti,2,312000,,22
10,504462,Sam Verrills,1,397000,,73
10,100004843,Sam Walker,4,605000,53,6
10,509563,Samuel Healey,1,231000,,14
10,508408,Samuel Hughes,2,361000,32,1
10,509559,Samuel Stonestreet,6,350000,34,39
10,510577,Samuela Fainu,3,643000,,46
10,509579,Sandon Smith,4,510000,17,23
10,100013751,Savelio Tamale,6,467000,32,49
10,100006431,Saxon Pryke,2,319000,23,-11
10,504087,Scott Drinkwater,6,688000,36,32
10,500852,Scott Sorensen,2/3,360000,27,20
10,504265,Sean Keppie,2,386000,32,-7
10,504842,Sean O'Sullivan,4,309000,23,45
10,509762,Sean Russell,5/6,374000,14,30
10,504148,Sebastian Kris,5,390000,37,12
10,100004649,Selwyn Cobbo,6,448000,54,28
10,510696,Setu Tu,6,433000,20,-17
10,504788,Shawn Blore,3,440000,36,63
10,100014118,Sialetili Faeamani,6,386000,,2
10,100000129,Simi Sasagi,3/5,697000,6,2
10,100011203,Simione Laiafi,2,230000,,21
10,509297,Sione Fainu,2,377000,42,25
10,503922,Sione Katoa,6,502000,,56
10,504175,Siosifa Talakai,3/5,386000,35,-12
10,501179,Siosiua Taukeiaho,2,367000,37,38
10,505361,Sitili Tupouniua,2/3,493000,44,14
10,100004373,Siua Wong,3,684000,76,35
10,100011324,Siulagi Tuimalatu-Brown,6,230000,,62
10,509567,Solome Saukuru,3,230000,,
10,502756,Soni Luke,1,359000,5,-12
10,505560,Spencer Leniu,2,297000,34,54
10,100008846,Stanley Huen,4,230000,2,
10,509281,Starford To'a,5,446000,,56
10,505628,Stefano Utoikamanu,2,642000,53,35
10,508062,Stephen Crichton,5,490000,32,42
10,100006297,Sualauvi Faalogo,6,633000,26,31
10,509455,Sunia Turuva,6,549000,12,21
10,508254,Taine Tuaupiki,6,516000,,26
10,509529,Tallis Duncan,3,656000,36,24
10,100006658,Tallyn Da Silva,1,312000,61,1
10,506460,Tanah Boyd,4,701000,,56
10,504251,Taniela Paseka,2,540000,44,30
10,100013671,Tanner Stowers-Smith,2,355000,,18
10,507807,Taylan May,5,485000,104,61
10,501293,Te Maire Martin,4,250000,,
10,507615,Teig Wilton,3,487000,50,14
10,508065,Terrell May,2,878000,,47
10,100017017,Tevita Naufahu,6,410000,,62
10,503450,Tevita Tatola,2,414000,31,50
10,509527,Thomas Cant,3,320000,,54
10,100007888,Thomas Duffy,4,346000,5,-20
10,504315,Thomas Flegler,2,415000,17,43
10,100006510,Thomas Fletcher,3,230000,,35
10,510238,Thomas Hazelton,2,414000,26,39
10,100007927,Thomas Jenkins,6,620000,25,93
10,504377,Thomas Mikaele,2,504000,33,-15
10,506513,Tino Fa'asuamaleaui,2,532000,57,18
10,100011308,Toby Couchman,2/3,699000,57,7
10,504326,Toby Rudolf,2,364000,38,22
10,509634,Tolutau Koula,5,564000,51,67
10,100004781,Tom Chester,6/5,582000,57,10
10,506424,Tom Dearden,4,713000,70,28
10,506156,Tom Gilbert,2,528000,36,38
10,504072,Tom Starling,1,472000,54,14
10,501505,Tom Trbojevic,6,612000,,78
10,509635,Toni Mataele,3,243000,34,17
10,100004168,Tony Sukkar,3,299000,,1
10,508480,Trai Fuller,6,477000,,62
10,100001560,Trent Loiero,2,585000,39,46
10,508341,Trent Toelau,4,247000,,20
10,507915,Trey Mooney,2,574000,47,13
10,504376,Tristan Hope,1,275000,37,-7
10,500901,Tui Kamikamica,2,282000,,17
10,510935,Tukimihia Simpkins,2,257000,,19
10,507680,Tyran Wishart,4,249000,,36
10,509484,Tyrell Sloan,6,352000,26,31
10,500622,Tyson Frizell,2,463000,31,37
10,508479,Tyson Gamble,4,418000,,17
10,100009160,Va'a Semu,2,230000,20,19
10,500845,Valentine Holmes,5,452000,28,70
10,503920,Victor Radley,2/3,450000,27,48
10,500408,Viliame Kikau,3,547000,,75
10,504123,Wayde Egan,1,461000,,66
10,507922,Will Penisini,5,469000,,28
10,100010997,Will Warbrick,6,430000,29,54
10,100006651,William Craig,6,230000,,
10,504279,William Kennedy,6,481000,36,15
10,100006754,Wilson De Courcey,5,230000,,42
10,510220,Xavier Savage,6,427000,,29
10,100004833,Xavier Willison,2/3,624000,21,3
10,505985,Zac Hosking,3,530000,,18
10,510612,Zac Laybutt,5,327000,29,39
10,500889,Zach Dockar-Clay,1,347000,,
10,100011050,Zane Harrison,4,230000,45,
11,506259,AJ Brimson,4/6,389000,19,30
11,100007651,Adam Christensen,3,230000,,25
11,505811,Adam Doueihi,4,739000,,49
11,500128,Adam Elliott,2,510000,31,59
11,508026,Adam Pompey,5,304000,19,54
11,500086,Adam Reynolds,4,530000,47,63
11,500449,Addin Fonua-Blake,2,592000,48,25
11,100007566,Alec MacDonald,2,357000,,16
11,100013762,Alekolasimi Jones,2,236000,,12
11,500108,Alex Johnston,6,646000,,24
11,504609,Alex Seyfarth,2/3,249000,28,26
11,502532,Alex Twal,2,863000,,42
11,100006296,Ali Leiataua,5,432000,38,18
11,100001619,Alofiana Khan-Pereira,6,459000,-7,6
11,503240,Angus Crichton,3,533000,55,36
11,100009124,Angus Hinchey,3,230000,,30
11,100019558,Antonio Verhoeven,5/6,230000,,23
11,100020440,Apa Twidle,4,260000,,-7
11,500109,Apisai Koroisau,1,610000,,27
11,100009453,Arama Hau,3,545000,17,65
11,100006539,Araz Nanva,5,257000,,1
11,100006239,Ashton Ward,4,391000,43,21
11,100004109,Ata Mariota,2,377000,,5
11,100010528,Ativalu Lisati,3,576000,62,-48
11,508071,Aublix Tawha,2,291000,21,53
11,505864,Bailey Hayward,1/2,439000,35,25
11,504411,Bailey Simonsson,6,458000,,22
11,505672,Bayleigh Bentley-Hape,6,250000,36,
11,506314,Beau Fermor,3,621000,34,24
11,500257,Ben Hunt,4,378000,25,39
11,504573,Ben Talty,2,493000,21,0
11,507850,Ben Trbojevic,3,615000,37,61
11,100007527,Benaiah Ioelu,1,342000,,22
11,505413,Billy Burns,3,449000,32,56
11,100008487,Billy Phillips,3,321000,,4
11,509128,Billy Smith,5,410000,,38
11,100006848,Blaize Talagi,4,529000,33,-28
11,503440,Blake Lawrie,2,356000,,46
11,100009156,Blake Mozer,1,238000,,27
11,100006533,Blake Steep,2/3,375000,,48
11,506375,Blake Wilson,6,250000,7,
11,504274,Blayke Brailey,1,723000,,48
11,100002660,Brad Schneider,4,313000,,36
11,500213,Braden Hamlin-Uele,2,297000,,41
11,506682,Bradman Best,5,539000,,16
11,506040,Braidon Burns,6,552000,69,45
11,503419,Brandon Smith,1/2,333000,,14
11,504307,Brandon Wakeham,4/1,334000,,-7
11,504321,Braydon Trindall,4,527000,47,29
11,510228,Brendan Piakura,3,298000,,24
11,506618,Brent Woolf,1,230000,,20
11,500872,Brian Kelly,5,505000,38,25
11,505410,Brian To'o,6,471000,38,8
11,507062,Briton Nikora,3,369000,30,60
11,500168,Bronson Garlick,1,280000,22,12
11,504714,Bronson Xerri,5,409000,32,39
11,501744,Bunty Afoa,2,277000,,22
11,100008787,Cameron Bukowski,1,230000,,24
11,500180,Cameron McInnes,2,530000,,74
11,501459,Cameron Munster,4,540000,70,38
11,504176,Cameron Murray,2,600000,60,53
11,504294,Campbell Graham,5/6,457000,51,28
11,100011678,Casey McLean,5,542000,45,49
11,506851,Chanel Harris-Tavita,4,463000,23,4
11,100006434,Charlie Guymer,3,358000,30,36
11,501559,Charnze Nicoll-Klokstad,6,470000,,44
11,100007297,Chevy Stewart,6,237000,,27
11,100001349,Chris Randall,1/2,502000,17,24
11,100003194,Christian Tuipulotu,6,316000,45,70
11,100000346,Clayton Faulalo,6,422000,60,0
11,500729,Clinton Gutherson,6,343000,44,50
11,100011256,Cody Hopwood,2,231000,,23
11,509404,Cody Ramsey,6,239000,49,15
11,500611,Cody Walker,4,437000,28,36
11,500405,Coen Hess,2,448000,41,20
11,507949,Connelly Lemuelu,3,591000,53,36
11,502015,Connor Tracey,6,358000,28,63
11,503327,Connor Watson,1/2,440000,76,59
11,100014512,Cooper Bai,2,451000,39,-7
11,100013815,Cooper Clarke,2,425000,57,12
11,506018,Corey Horsburgh,2,621000,,-2
11,500406,Corey Jensen,2,474000,,22
11,503341,Corey Waddell,2/3,379000,,27
11,506492,Cory Paix,1,477000,32,14
11,507645,Daine Laurie,6,471000,,29
11,500532,Dallin Watene-Zelezniak,6,448000,79,23
11,500024,Daly Cherry-Evans,4,621000,41,45
11,501600,Damien Cook,1,633000,88,47
11,500043,Dane Gagai,5,459000,74,104
11,100004700,Daniel Atkinson,4,469000,37,30
11,500002,Daniel Tupou,6,466000,3,29
11,100015592,David Fale,5,265000,,7
11,506482,David Fifita,3,519000,,26
11,509444,Davvy Moale,2,253000,22,15
11,100007650,Deine Mariner,6,389000,,34
11,100013336,Demitric Vaimauga,3,422000,26,10
11,100008071,Dominic Young,6,475000,51,40
11,505626,Dylan Brown,4,641000,45,7
11,503340,Dylan Edwards,6,691000,53,29
11,100006243,Dylan Egan,3,599000,55,56
11,505582,Dylan Lucas,3,675000,56,63
11,500083,Dylan Walker,2,362000,15,53
11,100015584,Eddie Ieremia-Toeava,3,360000,,16
11,509842,Edward Kosi,6,279000,4,37
11,504678,Egan Butcher,3,355000,42,54
11,100014185,Elijah Salesa-Leaumoana,3,238000,,26
11,504426,Emre Guler,2,457000,42,36
11,504372,Enari Tuala,6/5,526000,36,42
11,503685,Erin Clark,2,672000,62,29
11,506153,Ethan Bullemor,2,443000,28,29
11,100006516,Ethan Roberts,3,230000,29,
11,100003925,Ethan Sanders,4,555000,,14
11,100006524,Ethan Strange,4,580000,,28
11,500441,Euan Aitken,3/5,576000,72,42
11,100004534,Ezra Mam,4,442000,19,62
11,100006826,Faaletino Tavana,6,237000,,20
11,500598,Felise Kaufusi,2,254000,11,41
11,504006,Fetalaiga Pauga,5/6,374000,13,24
11,100008414,Fletcher Hunt,6,448000,0,51
11,100006482,Fletcher Sharpe,4,445000,66,53
11,100004194,Fonua Pole,2,413000,35,25
11,100013721,Francis Manuleleua,3,274000,,10
11,500264,Francis Molo,2,350000,,44
11,504830,Freddy Lussick,1,414000,44,2
11,504371,Gehamat Shibasaki,5,290000,15,29
11,507987,Grant Anderson,6,371000,,54
11,504325,Greg Marzhew,6,552000,52,-14
11,100004869,Griffin Neame,2,325000,15,17
11,501290,Hame Sele,2,358000,,14
11,100006241,Hamish Stewart,2,640000,53,32
11,100001936,Hamiso Tabuai-Fidow,6,596000,38,54
11,505612,Harrison Edwards,2,421000,,54
11,506220,Harrison Graham,1,357000,20,20
11,505904,Harry Grant,1,693000,68,3
11,100006687,Harry Hayes,2,458000,38,44
11,508033,Haumole Olakau'atu,3,742000,88,32
11,100011291,Hayden Buchanan,5,334000,13,38
11,505828,Hayze Perham,6,243000,,15
11,100013780,Heamasi Makasini,5/6,327000,,34
11,100006657,Heath Mason,6,261000,23,8
11,100001946,Heilum Luki,3,644000,44,50
11,508300,Herbie Farnworth,5,857000,93,62
11,507815,Hohepa Puru,2,244000,47,24
11,504074,Hudson Young,3,747000,,43
11,100013692,Hugo Peel,6,230000,,30
11,509599,Hugo Savala,4,413000,47,20
11,500534,Isaah Yeo,2,748000,56,43
11,100006093,Isaiah Iongi,6,544000,,40
11,505976,Isaiah Papali'i,2/3,601000,76,27
11,100006258,Isaiya Katoa,4,616000,50,35
11,509467,Izack Tago,5,470000,43,35
11,507648,J'maine Hopgood,2,560000,,70
11,100007515,Jack Bostock,6,469000,57,0
11,502695,Jack Cogger,4,230000,26,65
11,500619,Jack De Belin,2,432000,22,41
11,500170,Jack Gosiewski,3,404000,,-9
11,503336,Jack Hetherington,2,239000,,24
11,100004865,Jack Howarth,5,411000,37,39
11,100009111,Jack Underhill,2,230000,30,
11,500339,Jack Wighton,4/5,317000,,37
11,502363,Jack Williams,2/3,615000,42,42
11,505423,Jackson Ford,2,868000,44,3
11,509494,Jackson Shereb,3,230000,,23
11,100011655,Jacob Halangahu,3,241000,,48
11,100004133,Jacob Kiraz,5/6,514000,,57
11,100012134,Jacob Laban,3,284000,,46
11,503449,Jacob Liddle,1,432000,,43
11,507878,Jacob Preston,3,656000,62,64
11,503523,Jacob Saifiti,2,466000,38,51
11,504301,Jaeman Salmon,2,465000,54,16
11,100012669,Jahream Bula,6,549000,,34
11,500826,Jahrome Hughes,4,649000,69,43
11,505987,Jaiyden Hunt,2,248000,20,24
11,505643,Jake Averillo,5,626000,,40
11,505894,Jake Clifford,4,659000,63,55
11,508629,Jake Simpkin,1,420000,27,49
11,500751,Jake Trbojevic,2,429000,27,11
11,501280,Jake Turpin,1,262000,,12
11,501175,Jamal Fogarty,4,720000,48,14
11,502014,Jamayne Isaako,6,641000,30,20
11,502580,James Fisher-Harris,2,588000,42,39
11,100007619,James Schiller,6,402000,,43
11,500663,James Tedesco,6,779000,19,2
11,100006585,Jamie Humphreys,4,448000,,43
11,504121,Jarome Luai,4,498000,30,45
11,507670,Jason Saab,6,256000,73,20
11,500301,Jason Taumalolo,2,520000,,26
11,100008940,Jaxon Purdue,4/5,477000,26,47
11,500150,Jayden Berrell,1,250000,24,
11,502016,Jayden Brailey,1,252000,,5
11,100001622,Jayden Campbell,4,762000,49,69
11,507928,Jayden Sullivan,4,230000,,50
11,503528,Jaydn Su'A,3,653000,,81
11,100006861,Jaylan De Groot,6,244000,,23
11,100012912,Jed Stuart,6,250000,,17
11,505684,Jensen Taumoepeau,6,231000,21,15
11,100013303,Jeral Skelton,6,418000,16,26
11,100006109,Jeremiah Nanai,3,428000,,43
11,502511,Jeremy Marshall-King,1,601000,34,57
11,100008236,Jermaine McEwen,3,489000,45,47
11,505889,Jesse Arthars,6,349000,31,51
11,100004272,Jesse Colquhoun,2,533000,57,19
11,502072,Jesse Ramien,5,482000,39,66
11,100004407,Joash Papalii,6,355000,37,-14
11,505701,Jock Madden,4,481000,58,47
11,100008216,Joe Chan,3,424000,4,47
11,100006817,Joe Roddy,3,258000,,13
11,100011351,Joey Walsh,4,324000,,-22
11,100008220,Jojo Fifita,5/6,555000,18,31
11,509524,Jonah Pezet,4,343000,,28
11,100011328,Jonathan Sua,6,278000,19,9
11,100001736,Jordan Riki,3,680000,48,62
11,509558,Jordan Samrani,5,330000,13,-1
11,500555,Joseph Tapine,2,663000,,35
11,501351,Josh Addo-Carr,6,420000,36,31
11,504712,Josh Curran,2/3,319000,,45
11,100006630,Josh Feledy,5,269000,,32
11,503533,Josh Kerr,3,312000,24,24
11,501247,Josh King,2,526000,50,19
11,500973,Josh Papalii,2,350000,,43
11,100010891,Josh Patston,3,257000,,15
11,505142,Josh Rogers,4,306000,,0
11,100006683,Josiah Karapani,6,361000,9,53
11,500687,Junior Paulo,2,467000,37,24
