player_id,name,games_played,start_price,current_price,exact_price_r9,recent_s1,recent_s2,recent_s3,consistency,last_3_tog_avg,proj_score_fc,break_even_fc,proj_price_r10,be_r10,be_pct_r10,proj_score_r10,proj_price_r11,be_r11,be_pct_r11,proj_score_r11,proj_price_r12,be_r12,be_pct_r12,proj_score_r12,score_r8,score_r9,price_r7,price_r8,price_r9,delta_r9_to_r10,delta_r10_to_r11,delta_r11_to_r12,score_vs_be_r10,implied_ppp_r10
509561,Kade Dykes,0,250000,250000,250000,,,,0,0,25,20,250000,20,31,25,255466,16,18,25,264563,13,11,25,,,250000,250000,250000,0,5466,9097,5,0.0
509779,Asu Kepaoa,0,250000,250000,250000,,,,1,0,34,20,250000,20,15,34,264941,8,7,28,283261,BYE,BYE,0,,,250000,250000,250000,0,14941,18320,14,0.0
509843,Tom Ale,0,250000,250000,250000,,,,49,0,25,20,250000,20,22,25,255466,16,38,18,257108,BYE,BYE,0,,,250000,250000,250000,0,5466,1642,5,0.0
509864,Tuku Hau Tapuha,0,250000,250000,250000,,,,35,0,20,20,250000,20,50,20,250286,20,36,18,248517,BYE,BYE,0,,,250000,250000,250000,0,286,-1769,0,
100000336,Taylor Losalu,0,250000,250000,250000,,,,37,0,27,20,253480,20,16,27,257613,14,11,23,265952,BYE,BYE,0,,,250000,250000,250000,3480,4133,8339,7,497.14
100003233,Allan Fitzgibbon,0,250000,250000,250000,,,,1,0,18,20,250000,20,44,18,248138,21,27,13,239799,26,44,24,,,250000,250000,250000,0,-1862,-8339,-2,-0.0
100003968,Chris Vea'ila,0,250000,250000,250000,,,,0,0,28,20,258674,20,22,28,258624,13,8,28,272901,BYE,BYE,0,,,250000,250000,250000,8674,-50,14277,8,1084.25
100004119,Michael Asomua,0,250000,250000,250000,,,,0,0,22,20,250000,20,42,22,252307,18,3,0,252307,34,11,22,,,250000,250000,250000,0,2307,0,2,0.0
100004271,Tom Rodwell,0,250000,250000,250000,,,,0,0,32,20,250000,20,11,32,262920,10,1,32,284146,BYE,BYE,0,,,250000,250000,250000,0,12920,21226,12,0.0
100006251,Liam Ison,0,250000,250000,250000,,,,0,0,0,20,250000,20,2,0,250000,36,38,33,263931,BYE,BYE,0,,,250000,250000,250000,0,0,13931,-20,-0.0
100006286,Zyon Maiu'u,0,250000,250000,250000,,,,0,0,21,20,250000,20,46,21,251296,19,42,21,253444,18,38,21,,,250000,250000,250000,0,1296,2148,1,0.0
100006574,Jesse McLean,0,250000,250000,250000,,,,40,0,25,20,250000,20,26,25,255466,16,13,25,264563,BYE,BYE,0,,,250000,250000,250000,0,5466,9097,5,0.0
100006657,Heath Mason,0,250000,250000,250000,,,,1,0,10,20,250000,20,29,10,239673,28,31,19,232092,BYE,BYE,0,,,250000,250000,250000,0,-10327,-7581,-10,-0.0
100006660,Kit Laulilii,0,250000,250000,250000,,,,0,0,20,20,250000,20,50,20,250286,20,50,20,250665,BYE,BYE,0,,,250000,250000,250000,0,286,379,0,
100006888,Jack Todd,0,250000,250000,250000,,,,1,0,19,20,250000,20,47,19,249148,20,47,19,247758,21,44,19,,,250000,250000,250000,0,-852,-1390,-1,-0.0
100008613,Teancum Brown,0,250000,250000,250000,,,,0,0,26,20,256613,20,27,26,256569,15,13,26,267307,BYE,BYE,0,,,250000,250000,250000,6613,-44,10738,6,1102.17
100008874,De La Salle Va'a,0,250000,250000,250000,,,,0,0,19,20,250000,20,39,19,249148,20,39,19,247758,BYE,BYE,0,,,250000,250000,250000,0,-852,-1390,-1,-0.0
100009035,Riley Jones,0,250000,250000,250000,,,,0,0,18,20,248159,20,42,18,248138,21,38,18,244979,BYE,BYE,0,,,250000,250000,250000,-1841,-21,-3159,-2,920.5
